order_id,order_date,customer_age,gender,country,category,payment_method,quantity,unit_price,total_amount,discount_pct,is_member,rating,shipping_days,status
301,2024-07-31,36,M,DE,Sports,PayPal,6,67.21,403.26,0,false,5,6,cancelled
302,2024-04-15,37,F,GB,Beauty,Card,4,71.19,284.76,0,true,,8,delivered
303,2024-06-15,38,F,KR,Grocery,Card,2,23.94,47.88,0,false,5,5,delivered
304,2024-03-06,43,F,KR,Sports,Card,8,83.48,667.84,0,true,3,14,delivered
305,2024-02-03,39,F,DE,Books,Card,1,19.31,19.31,0,true,5,1,shipped
306,2024-02-26,39,F,CA,Beauty,Card,6,17.74,106.44,0,false,2,1,delivered
307,2024-07-21,39,M,IN,Toys,PayPal,1,50.28,43.24,14,false,4,12,delivered
308,2024-08-01,38,F,DE,Books,Card,1,15.96,13.41,16,true,4,14,delivered
309,2024-08-17,34,F,US,Beauty,Card,1,70.9,43.25,39,false,4,7,delivered
310,2024-12-27,35,M,CA,Electronics,PayPal,4,173.65,694.6,0,false,4,4,delivered
311,2024-07-22,27,M,KR,Toys,Card,1,8.03,5.38,33,true,5,1,shipped
312,2024-09-07,42,F,KR,Clothing,Card,2,143.72,192.58,33,false,5,4,delivered
313,2024-02-09,44,F,KR,Books,PayPal,2,34.42,48.19,30,false,3,6,delivered
314,2024-02-01,39,F,DE,Toys,Crypto,9,75.69,681.21,0,false,5,4,cancelled
315,2024-03-09,34,M,IN,Books,PayPal,8,9.86,78.88,0,true,5,14,delivered
316,2024-11-05,40,F,US,Clothing,Card,2,142.97,285.94,0,true,5,11,delivered
317,2024-05-08,39,M,JP,Grocery,PayPal,8,5.52,44.16,0,false,5,11,delivered
318,2024-05-16,41,F,US,Electronics,Card,1,291.14,291.14,0,false,5,2,delivered
319,2024-11-02,51,F,DE,Sports,Card,3,102.01,306.03,0,false,4,5,delivered
320,2024-11-25,35,M,US,Grocery,BankTransfer,2,24.89,49.78,0,true,5,13,delivered
321,2024-05-07,45,M,US,Electronics,Card,2,520.39,1040.78,0,true,5,4,delivered
322,2024-04-28,32,M,AU,Clothing,Card,7,101.9,456.51,36,true,,11,delivered
323,2024-09-25,42,F,KR,Beauty,Card,1,64.98,58.48,10,false,3,11,delivered
324,2024-05-16,44,M,KR,Electronics,Card,8,641.24,4206.53,18,false,5,4,shipped
325,2024-03-21,43,F,CA,Books,Crypto,7,22.22,155.54,0,false,3,14,shipped
326,2024-03-15,36,F,KR,Beauty,BankTransfer,1,24.64,24.64,0,false,3,5,returned
327,2024-05-20,39,F,US,Toys,Card,3,9.82,29.46,0,true,4,12,delivered
328,2024-02-01,37,F,JP,Grocery,Card,9,8.16,73.44,0,true,4,14,shipped
329,2024-09-29,31,F,GB,Books,Card,10,9.05,90.5,0,false,4,13,delivered
330,2024-08-28,40,M,KR,Home,Card,1,84.94,84.94,0,true,4,5,shipped
331,2024-06-02,33,F,US,Electronics,GiftCard,1,169.81,169.81,0,true,4,11,delivered
332,2024-07-25,42,M,US,Sports,Card,1,48.78,35.61,27,false,2,13,delivered
333,2024-01-05,42,F,US,Books,Card,3,20.48,61.44,0,true,,10,delivered
334,2024-04-05,33,F,US,Sports,Card,10,79.42,619.48,22,true,,3,delivered
335,2024-07-24,36,F,US,Home,Card,1,98.33,98.33,0,false,3,8,delivered
336,2024-08-14,44,F,DE,Books,PayPal,7,34.71,191.95,21,true,,3,delivered
337,2024-07-24,43,Other,GB,Books,Card,5,10.82,54.1,0,true,2,6,delivered
338,2024-12-25,39,F,US,Electronics,Card,8,729.91,5839.28,0,false,4,11,delivered
339,2024-04-11,33,F,DE,Clothing,BankTransfer,1,144.12,108.09,25,true,5,5,returned
340,2024-12-09,35,F,GB,Toys,Card,3,26.21,78.63,0,true,,14,shipped
341,2024-02-09,43,F,JP,Sports,Card,2,52.9,74.06,30,false,4,7,delivered
342,2024-02-21,38,M,KR,Beauty,Card,9,96.85,871.65,0,false,2,9,delivered
343,2024-10-28,48,F,KR,Beauty,Card,3,56.1,168.3,0,false,4,3,returned
344,2024-09-03,31,M,DE,Grocery,BankTransfer,6,11.07,34.54,48,true,4,13,cancelled
345,2024-06-30,41,F,KR,Clothing,Card,10,25.47,213.95,16,true,,7,delivered
346,2024-08-09,37,M,FR,Toys,Card,1,38.84,38.84,0,true,,5,delivered
347,2024-03-12,34,F,JP,Books,Card,3,18,54,0,false,3,6,delivered
348,2024-09-19,37,M,US,Books,Card,5,22.14,110.7,0,true,2,11,delivered
349,2024-04-14,36,F,KR,Toys,BankTransfer,1,68.86,68.86,0,false,3,5,delivered
350,2024-10-29,46,F,JP,Toys,PayPal,8,29.41,235.28,0,true,4,5,shipped
351,2024-06-06,37,Other,BR,Sports,Card,1,119.73,119.73,0,false,5,7,delivered
352,2024-12-22,30,F,CA,Clothing,PayPal,1,22.02,22.02,0,true,3,2,delivered
353,2024-05-02,43,M,FR,Books,BankTransfer,1,14.99,9.44,37,false,2,10,returned
354,2024-08-12,36,F,KR,Clothing,Card,9,149.17,1342.53,0,false,,13,cancelled
355,2024-07-23,43,M,DE,Electronics,PayPal,2,560.39,885.42,21,true,4,11,delivered
356,2024-03-26,44,M,FR,Beauty,PayPal,4,26.61,106.44,0,false,,8,delivered
357,2024-04-07,31,M,CA,Electronics,Card,1,535.55,535.55,0,true,1,7,delivered
358,2024-05-13,32,M,IN,Sports,PayPal,5,135.62,678.1,0,false,1,8,cancelled
359,2024-09-25,40,M,KR,Beauty,PayPal,7,72.22,424.65,16,true,1,1,delivered
360,2024-03-19,30,F,US,Grocery,Card,5,25.22,126.1,0,false,,11,returned
361,2024-11-10,38,F,GB,Home,BankTransfer,8,175.37,1402.96,0,false,3,8,delivered
362,2024-08-09,41,F,KR,Beauty,Card,2,50.65,101.3,0,false,,12,delivered
363,2024-10-01,41,M,KR,Toys,Card,1,38.97,38.97,0,true,5,14,delivered
364,2024-08-25,31,F,GB,Clothing,Card,1,34.15,34.15,0,false,5,11,delivered
365,2024-05-02,38,F,KR,Home,PayPal,1,75.6,75.6,0,false,5,12,delivered
366,2024-05-02,32,F,US,Sports,Card,3,182.49,547.47,0,true,5,10,delivered
367,2024-09-26,36,M,JP,Books,Card,2,37,74,0,true,2,11,shipped
368,2024-01-31,36,M,CA,Home,Card,7,171.3,1199.1,0,false,4,7,delivered
369,2024-06-25,34,M,FR,Sports,Card,1,185.04,185.04,0,true,5,7,cancelled
370,2024-10-02,39,F,GB,Toys,PayPal,1,61.29,48.42,21,false,2,14,delivered
371,2024-11-20,37,F,KR,Books,Card,1,13.34,13.34,0,true,5,10,delivered
372,2024-07-13,35,M,US,Home,Card,1,58.58,47.45,19,false,2,11,delivered
373,2024-05-29,39,M,AU,Grocery,Card,1,28.3,20.09,29,false,1,5,delivered
374,2024-01-19,41,M,US,Electronics,GiftCard,2,130.36,260.72,0,true,2,1,delivered
375,2024-10-06,42,F,DE,Home,BankTransfer,5,202.05,1010.25,0,false,,8,delivered
376,2024-08-29,45,M,JP,Clothing,Card,7,124.35,870.45,0,false,5,6,delivered
377,2024-06-26,38,M,JP,Clothing,Card,2,42.73,85.46,0,true,3,13,cancelled
378,2024-11-21,45,M,US,Grocery,Card,10,10.43,104.3,0,false,,12,returned
379,2024-04-11,31,F,AU,Electronics,PayPal,1,660.23,660.23,0,true,5,7,delivered
380,2024-06-15,39,F,JP,Grocery,BankTransfer,5,18.11,90.55,0,true,4,14,delivered
381,2024-09-28,35,F,KR,Electronics,Card,2,460.96,755.97,18,false,2,1,delivered
382,2024-12-03,33,M,GB,Clothing,Card,4,55.72,222.88,0,true,,13,cancelled
383,2024-02-17,37,M,US,Electronics,Card,1,716.93,716.93,0,false,5,8,delivered
384,2024-06-11,34,M,CA,Books,Card,6,38.89,217.01,7,false,3,7,delivered
385,2024-07-17,35,Other,JP,Beauty,Crypto,1,40.29,40.29,0,true,4,6,delivered
386,2024-05-19,38,F,DE,Home,Card,5,196.62,983.1,0,false,2,2,pending
387,2024-11-13,33,M,KR,Toys,GiftCard,1,55.49,55.49,0,false,4,2,cancelled
388,2024-10-11,32,F,JP,Electronics,Card,7,689.19,4824.33,0,true,5,14,delivered
389,2024-04-23,37,F,JP,Home,Card,2,41.45,82.9,0,true,5,9,delivered
390,2024-11-05,45,M,JP,Sports,Card,4,51.73,206.92,0,true,3,10,delivered
391,2024-05-05,37,M,JP,Toys,Card,8,43.99,351.92,0,false,2,10,delivered
392,2024-01-27,38,F,IN,Home,Card,9,22.46,202.14,0,false,4,8,delivered
393,2024-05-02,30,M,US,Sports,Card,6,110.65,663.9,0,false,,11,delivered
394,2024-03-10,44,M,US,Books,PayPal,1,32.94,30.96,6,true,3,12,shipped
395,2024-12-16,28,F,AU,Grocery,Card,10,25.53,255.3,0,true,4,11,cancelled
396,2024-09-06,41,Other,DE,Toys,Card,1,7.88,5.12,35,false,,2,delivered
397,2024-12-14,34,F,JP,Toys,Card,1,72.99,72.99,0,true,5,6,delivered
398,2024-08-31,41,M,DE,Beauty,Card,5,85.28,426.4,0,false,4,3,shipped
399,2024-07-24,36,F,US,Sports,PayPal,1,247.2,247.2,0,false,5,11,returned
400,2024-11-09,35,M,KR,Grocery,Card,6,21.66,76.68,41,true,,5,delivered
401,2024-12-30,44,M,US,Toys,PayPal,10,9.75,60.45,38,true,2,11,delivered
402,2024-09-08,41,M,KR,Books,BankTransfer,5,22.59,112.95,0,false,5,8,delivered
403,2024-12-22,40,F,FR,Grocery,Card,3,3.26,9.78,0,false,4,6,delivered
404,2024-01-02,42,M,KR,Home,Card,10,184.29,1842.9,0,false,2,8,delivered
405,2024-03-06,39,Other,KR,Beauty,PayPal,1,55.6,55.6,0,false,3,6,delivered
406,2024-08-25,32,F,KR,Books,Card,5,26.56,132.8,0,false,5,10,delivered
407,2024-06-02,38,M,FR,Home,Card,1,80.68,80.68,0,true,3,5,shipped
408,2024-08-29,40,F,US,Electronics,Card,5,583.06,2915.3,0,false,2,1,delivered
409,2024-06-15,31,F,DE,Toys,Card,3,26.68,80.04,0,true,4,7,delivered
410,2024-07-13,29,M,US,Books,Card,1,39.01,39.01,0,false,4,8,delivered
411,2024-04-01,35,M,US,Beauty,Card,6,64.86,389.16,0,false,5,10,delivered
412,2024-06-26,33,F,DE,Books,Card,1,27.77,27.77,0,true,2,4,delivered
413,2024-11-01,46,F,JP,Home,PayPal,8,59.34,299.07,37,true,3,10,delivered
414,2024-05-02,32,F,JP,Clothing,PayPal,2,113.43,226.86,0,false,4,14,delivered
415,2024-04-15,31,F,GB,Clothing,Card,8,124.77,938.27,6,true,5,2,delivered
416,2024-11-28,31,F,US,Electronics,PayPal,2,176.73,190.87,46,false,,8,shipped
417,2024-05-29,28,M,US,Clothing,GiftCard,8,123.58,988.64,0,false,4,1,delivered
418,2024-01-09,50,F,KR,Grocery,PayPal,1,7.57,7.57,0,true,5,13,delivered
419,2024-12-28,31,F,JP,Toys,GiftCard,2,11.71,14.29,39,true,,6,shipped
420,2024-10-21,42,M,US,Home,PayPal,1,46.48,36.72,21,false,4,6,delivered
421,2024-02-23,36,F,IN,Home,Card,1,267.17,267.17,0,false,,13,delivered
422,2024-01-08,36,F,US,Electronics,PayPal,4,568.14,2272.56,0,false,1,6,shipped
423,2024-08-01,36,M,US,Toys,Card,1,56.37,56.37,0,true,2,6,shipped
424,2024-12-22,34,M,FR,Beauty,Card,5,21.56,107.8,0,true,1,1,pending
425,2024-12-18,44,M,US,Books,Card,1,8.32,4.66,44,false,5,10,delivered
426,2024-01-11,41,F,JP,Home,Card,1,222.36,222.36,0,true,3,1,delivered
427,2024-10-06,31,M,JP,Sports,Card,6,138.26,829.56,0,false,4,3,delivered
428,2024-12-20,48,F,KR,Electronics,Card,6,90.79,414,24,false,,1,delivered
429,2024-06-10,42,M,US,Electronics,Card,1,161.34,161.34,0,false,4,7,delivered
430,2024-04-28,28,M,US,Grocery,PayPal,4,17.97,71.88,0,false,3,4,delivered
431,2024-08-07,33,F,US,Home,Card,1,112.22,98.75,12,true,3,12,shipped
432,2024-02-14,31,F,JP,Toys,PayPal,2,18.13,36.26,0,false,1,6,delivered
433,2024-01-08,47,F,IN,Beauty,Card,1,80.4,80.4,0,false,5,11,delivered
434,2024-02-10,32,M,US,Grocery,Card,2,6.9,13.8,0,false,5,14,delivered
435,2024-12-25,44,F,IN,Toys,PayPal,1,75.87,75.87,0,true,3,8,shipped
436,2024-04-25,38,F,GB,Beauty,Card,1,116.38,116.38,0,false,3,12,cancelled
437,2024-08-25,40,F,AU,Toys,PayPal,1,61.64,40.68,34,false,5,7,cancelled
438,2024-04-08,37,M,AU,Books,Card,3,34.19,102.57,0,true,4,14,shipped
439,2024-01-10,42,M,US,Electronics,Card,1,432.56,432.56,0,true,5,3,delivered
440,2024-12-12,44,F,GB,Grocery,Card,9,26.24,236.16,0,true,3,1,delivered
441,2024-03-22,39,M,DE,Grocery,Card,2,3.64,7.28,0,true,3,8,cancelled
442,2024-05-05,39,M,GB,Grocery,Card,1,29.13,29.13,0,false,2,14,delivered
443,2024-05-20,43,F,CA,Electronics,PayPal,2,352.95,705.9,0,false,4,3,delivered
444,2024-07-28,35,F,CA,Books,BankTransfer,1,39.17,39.17,0,true,3,4,delivered
445,2024-05-09,32,F,KR,Home,BankTransfer,4,195.93,783.72,0,false,2,4,shipped
446,2024-10-22,30,M,IN,Clothing,Card,3,97.99,196.96,33,false,3,2,delivered
447,2024-02-15,38,M,KR,Clothing,PayPal,10,69.96,699.6,0,true,4,8,cancelled
448,2024-12-15,42,F,KR,Electronics,Crypto,1,770.84,716.88,7,true,,10,delivered
449,2024-02-17,40,M,US,Toys,PayPal,1,54.57,34.92,36,false,5,5,delivered
450,2024-10-20,34,M,KR,Clothing,Card,1,30.82,30.82,0,false,3,13,shipped
451,2024-05-12,40,M,JP,Books,BankTransfer,1,13.77,13.77,0,true,4,9,delivered
452,2024-08-25,30,F,JP,Beauty,PayPal,1,43.91,26.35,40,false,4,11,delivered
453,2024-01-22,43,M,US,Grocery,Card,1,23.92,23.92,0,true,,14,shipped
454,2024-11-22,40,F,DE,Books,Crypto,4,11.87,27.06,43,true,1,1,delivered
455,2024-06-02,46,F,KR,Beauty,Card,1,73.34,50.6,31,true,,1,delivered
456,2024-01-12,32,M,JP,Grocery,Card,3,8.78,22.92,13,true,,4,cancelled
457,2024-03-27,35,F,US,Grocery,PayPal,1,11.25,11.25,0,true,3,10,delivered
458,2024-07-15,40,Other,JP,Home,GiftCard,1,239.22,239.22,0,false,1,13,shipped
459,2024-11-15,29,M,FR,Sports,Card,8,146.73,598.66,49,true,2,14,shipped
460,2024-07-18,45,F,AU,Books,Crypto,2,8.44,16.88,0,false,3,8,shipped
461,2024-02-09,43,F,GB,Grocery,Card,2,28.8,40.32,30,false,3,10,delivered
462,2024-02-05,45,F,IN,Grocery,PayPal,1,4.72,4.72,0,false,3,13,shipped
463,2024-05-08,46,F,GB,Books,PayPal,1,28.34,28.34,0,true,4,2,delivered
464,2024-09-23,37,F,KR,Toys,Card,2,56.18,112.36,0,true,5,6,delivered
465,2024-05-08,41,M,US,Sports,Card,8,174.43,1395.44,0,false,3,1,shipped
466,2024-01-31,38,F,US,Sports,GiftCard,3,125.78,377.34,0,false,,10,delivered
467,2024-06-21,36,F,DE,Beauty,Card,1,14.32,8.88,38,false,5,4,delivered
468,2024-11-04,36,M,JP,Sports,Crypto,4,225.65,794.29,12,false,,4,delivered
469,2024-06-26,42,M,US,Sports,PayPal,4,75.01,300.04,0,true,4,11,delivered
470,2024-05-19,38,F,JP,Books,PayPal,7,27.08,189.56,0,false,5,4,delivered
471,2024-10-13,36,M,US,Clothing,PayPal,1,25.65,25.65,0,true,3,13,delivered
472,2024-06-14,35,F,US,Grocery,PayPal,1,13.65,13.65,0,false,4,1,delivered
473,2024-03-05,35,F,BR,Beauty,Card,5,114.48,503.71,12,false,3,9,delivered
474,2024-05-21,32,F,FR,Books,GiftCard,3,18.6,55.8,0,false,5,13,cancelled
475,2024-09-09,42,M,KR,Sports,Card,1,166.14,119.62,28,false,,9,shipped
476,2024-02-12,36,M,BR,Clothing,Card,3,100.14,300.42,0,false,,13,shipped
477,2024-09-26,43,F,GB,Books,PayPal,1,10.62,10.62,0,true,3,12,shipped
478,2024-05-11,34,M,US,Toys,Card,7,34.23,239.61,0,false,3,3,delivered
479,2024-04-09,33,M,GB,Home,PayPal,6,291.69,1750.14,0,false,4,3,delivered
480,2024-01-10,42,M,US,Books,GiftCard,1,10.59,7.31,31,true,3,13,delivered
481,2024-11-05,30,F,JP,Sports,PayPal,8,49.42,308.38,22,false,,11,delivered
482,2024-06-16,37,M,IN,Home,Card,5,66.9,254.22,24,false,4,6,cancelled
483,2024-12-04,40,F,JP,Home,Card,2,159.75,319.5,0,false,1,7,delivered
484,2024-10-11,40,F,KR,Toys,PayPal,1,8.88,8.88,0,true,5,13,returned
485,2024-06-10,39,M,KR,Beauty,PayPal,3,29.29,87.87,0,false,5,9,shipped
486,2024-09-29,27,F,JP,Toys,PayPal,1,54.42,32.11,41,false,3,12,cancelled
487,2024-03-18,33,M,US,Toys,Card,3,64.3,192.9,0,true,5,3,shipped
488,2024-11-24,34,F,GB,Electronics,Card,5,204.57,941.02,8,false,2,5,delivered
489,2024-03-11,39,M,JP,Books,Card,7,28.14,196.98,0,true,5,5,delivered
490,2024-01-16,29,F,KR,Sports,Card,5,209.04,1045.2,0,false,5,6,delivered
491,2024-04-14,24,M,CA,Clothing,Card,1,83.02,83.02,0,false,4,10,cancelled
492,2024-01-09,44,M,US,Books,Card,8,15.35,122.8,0,true,2,4,shipped
493,2024-02-16,38,M,CA,Toys,GiftCard,5,27.21,136.05,0,false,5,4,delivered
494,2024-01-26,36,F,US,Electronics,Card,3,207.53,622.59,0,false,,5,delivered
495,2024-07-19,39,M,JP,Electronics,BankTransfer,1,174.69,174.69,0,false,,6,delivered
496,2024-05-16,36,M,GB,Books,PayPal,8,27.2,217.6,0,false,5,12,cancelled
497,2024-09-03,35,F,DE,Home,Card,2,52.78,74.95,29,true,5,1,delivered
498,2024-06-18,39,M,KR,Beauty,Card,3,115.6,256.63,26,false,3,1,cancelled
499,2024-12-17,39,F,KR,Beauty,Card,5,50.23,251.15,0,false,3,11,delivered
500,2024-04-28,43,F,CA,Toys,Card,1,41.04,41.04,0,true,2,2,delivered
501,2024-10-05,39,F,US,Sports,Card,1,20.86,20.86,0,false,4,5,delivered
502,2024-08-30,44,F,BR,Home,Card,7,26.77,187.39,0,false,3,6,delivered
503,2024-05-26,45,F,US,Clothing,BankTransfer,1,106.62,106.62,0,false,4,1,delivered
504,2024-12-15,32,F,US,Sports,Card,1,49.65,49.65,0,false,5,2,cancelled
505,2024-06-20,42,M,US,Electronics,PayPal,8,182.04,1456.32,0,false,2,1,shipped
506,2024-08-17,40,F,DE,Grocery,BankTransfer,3,8.45,25.35,0,false,4,1,cancelled
507,2024-05-27,40,F,DE,Clothing,PayPal,4,35.32,141.28,0,true,2,12,delivered
508,2024-12-27,46,F,KR,Clothing,Card,5,73.39,366.95,0,false,3,11,delivered
509,2024-05-25,43,M,US,Grocery,Card,6,17.47,104.82,0,false,4,8,cancelled
510,2024-02-16,43,F,BR,Clothing,Card,7,35.75,182.68,27,false,3,11,delivered
511,2024-03-11,38,F,JP,Electronics,Card,4,611.01,1466.42,40,true,3,14,delivered
512,2024-05-19,40,M,US,Clothing,BankTransfer,2,43.02,86.04,0,true,4,12,delivered
513,2024-04-23,34,F,AU,Grocery,PayPal,2,13.85,27.7,0,false,4,4,cancelled
514,2024-07-04,38,F,AU,Home,Card,1,249.3,249.3,0,false,5,11,shipped
515,2024-01-02,33,F,JP,Clothing,Card,3,33.81,68.97,32,true,4,10,pending
516,2024-12-05,44,F,CA,Home,PayPal,8,266.15,2129.2,0,false,3,12,delivered
517,2024-04-21,27,F,US,Grocery,Card,1,25.25,17.17,32,true,5,1,delivered
518,2024-07-16,31,F,US,Grocery,Card,10,17.57,175.7,0,true,4,1,delivered
519,2024-04-24,40,F,DE,Clothing,PayPal,1,117.98,117.98,0,true,5,1,delivered
520,2024-04-01,36,M,FR,Beauty,Card,10,57.14,571.4,0,false,3,12,pending
521,2024-05-06,48,F,KR,Sports,Card,1,163.36,163.36,0,false,1,13,delivered
522,2024-10-23,40,M,DE,Clothing,Card,1,61.99,61.99,0,false,4,5,delivered
523,2024-05-21,43,M,CA,Electronics,Card,10,238.25,2382.5,0,false,4,1,delivered
524,2024-07-29,39,M,US,Toys,Card,1,15.57,15.57,0,false,4,11,delivered
525,2024-06-21,29,F,US,Books,Card,5,5.06,25.3,0,true,1,9,delivered
526,2024-04-12,41,F,FR,Toys,Card,1,78.29,78.29,0,true,2,9,delivered
527,2024-03-21,34,M,KR,Books,Card,6,7.87,36.83,22,false,5,8,delivered
528,2024-06-27,43,F,FR,Electronics,BankTransfer,1,690.49,690.49,0,false,2,4,pending
529,2024-01-25,35,F,JP,Grocery,Card,3,2.12,6.36,0,true,,5,delivered
530,2024-12-03,34,M,US,Home,Card,7,175.29,1227.03,0,true,1,11,delivered
531,2024-12-25,37,M,JP,Books,Card,3,8.67,26.01,0,false,5,13,shipped
532,2024-10-27,31,F,US,Books,PayPal,7,32.19,225.33,0,true,5,6,delivered
533,2024-03-11,33,M,KR,Toys,PayPal,6,35.91,215.46,0,true,1,9,delivered
534,2024-08-04,28,F,GB,Sports,Card,1,182.24,96.59,47,false,3,5,delivered
535,2024-12-03,34,F,US,Electronics,Card,1,424.33,326.73,23,true,5,2,delivered
536,2024-04-22,40,F,KR,Books,Card,4,32.62,130.48,0,false,5,8,shipped
537,2024-10-01,36,F,DE,Clothing,Card,3,40.08,80.56,33,true,2,8,delivered
538,2024-04-11,42,M,US,Sports,Card,4,143.83,339.44,41,false,5,1,delivered
539,2024-12-09,33,F,KR,Books,PayPal,8,28.61,228.88,0,true,4,3,delivered
540,2024-05-12,32,F,GB,Beauty,PayPal,9,20.75,162.47,13,true,3,7,returned
541,2024-02-23,42,M,IN,Toys,Card,1,46.76,38.34,18,false,3,9,delivered
542,2024-03-03,34,F,IN,Books,Card,1,25.32,25.32,0,false,5,1,delivered
543,2024-11-28,36,F,JP,Electronics,Card,1,374.21,374.21,0,true,3,8,delivered
544,2024-08-08,50,F,JP,Beauty,BankTransfer,1,98.9,60.33,39,false,,1,delivered
545,2024-09-06,41,M,US,Grocery,Card,2,7.05,14.1,0,false,5,8,delivered
546,2024-08-12,38,F,US,Clothing,Card,4,116.21,464.84,0,true,4,1,delivered
547,2024-08-21,38,F,DE,Clothing,Card,9,101.06,472.96,48,false,5,9,delivered
548,2024-10-16,39,F,BR,Books,Crypto,9,12.98,116.82,0,true,,12,delivered
549,2024-10-30,37,M,JP,Grocery,Card,10,24.65,246.5,0,false,5,13,delivered
550,2024-01-16,45,M,JP,Toys,Card,10,14.35,143.5,0,false,,14,delivered
551,2024-01-13,45,F,KR,Toys,PayPal,6,77.31,463.86,0,true,5,1,cancelled
552,2024-05-02,43,M,KR,Grocery,Card,5,17.4,76.56,12,false,4,3,delivered
553,2024-05-25,41,M,US,Electronics,Crypto,1,792.98,792.98,0,false,,11,cancelled
554,2024-07-20,34,F,US,Sports,Card,10,245.8,1794.34,27,true,4,8,cancelled
555,2024-05-18,36,Other,US,Books,PayPal,1,13.64,13.64,0,false,3,14,shipped
556,2024-02-03,34,M,US,Sports,Card,2,241.45,318.71,34,false,4,5,delivered
557,2024-03-27,44,F,US,Electronics,PayPal,8,600.02,4560.15,5,false,1,8,delivered
558,2024-02-07,40,F,US,Beauty,Card,2,32.65,44.4,32,true,,12,shipped
559,2024-03-02,38,F,US,Electronics,Card,2,219.79,224.19,49,false,4,3,delivered
560,2024-02-02,38,M,US,Sports,PayPal,4,80.53,322.12,0,false,,6,delivered
561,2024-03-01,31,M,US,Toys,Card,8,53.34,426.72,0,false,4,12,delivered
562,2024-07-14,37,M,US,Beauty,Card,4,46.46,185.84,0,true,,6,delivered
563,2024-01-10,38,F,JP,Beauty,Crypto,10,34.45,344.5,0,true,,10,shipped
564,2024-01-01,36,M,AU,Sports,Card,1,118.58,118.58,0,true,4,12,delivered
565,2024-01-14,41,F,JP,Books,Card,9,6.27,33.86,40,false,5,11,delivered
566,2024-10-18,44,M,JP,Clothing,Card,1,141.57,141.57,0,false,5,4,shipped
567,2024-01-24,38,F,US,Sports,Card,2,224.11,448.22,0,false,5,12,delivered
568,2024-02-09,43,F,DE,Sports,BankTransfer,1,216.2,170.8,21,true,5,6,delivered
569,2024-10-03,38,M,US,Beauty,GiftCard,9,101.48,913.32,0,true,4,8,delivered
570,2024-01-17,40,F,DE,Books,Card,6,32.58,195.48,0,true,4,6,delivered
571,2024-05-06,38,Other,KR,Electronics,Crypto,2,643.47,1286.94,0,true,4,1,delivered
572,2024-05-23,34,F,KR,Home,Card,3,237.75,713.25,0,false,5,2,delivered
573,2024-11-14,35,M,DE,Toys,Card,1,56.87,36.4,36,true,5,8,cancelled
574,2024-10-16,29,F,US,Toys,Card,2,62.79,125.58,0,true,4,5,delivered
575,2024-07-07,47,M,US,Home,GiftCard,5,208.74,834.96,20,false,3,10,delivered
576,2024-05-07,35,M,US,Sports,Card,7,164.2,827.57,28,false,5,11,delivered
577,2024-11-26,34,M,US,Home,BankTransfer,8,292.47,2339.76,0,true,5,10,delivered
578,2024-05-17,45,M,US,Grocery,Card,4,2.75,5.5,50,false,3,10,shipped
579,2024-07-25,32,Other,JP,Beauty,Card,3,72.56,128.43,41,false,5,1,shipped
580,2024-02-21,33,F,US,Sports,Card,4,245.18,980.72,0,false,2,13,delivered
581,2024-09-27,29,M,US,Home,Card,3,262.51,787.53,0,true,,11,delivered
582,2024-10-06,38,F,US,Sports,Card,7,53.04,371.28,0,false,2,3,delivered
583,2024-06-17,40,F,US,Books,GiftCard,2,16.91,33.82,0,false,,1,shipped
584,2024-12-08,42,M,BR,Electronics,PayPal,2,432.79,484.72,44,false,,2,delivered
585,2024-11-03,32,M,BR,Electronics,BankTransfer,2,344.67,551.47,20,false,5,4,delivered
586,2024-05-10,39,F,KR,Toys,BankTransfer,2,77.66,124.26,20,true,3,12,shipped
587,2024-08-01,31,Other,FR,Books,PayPal,1,11.85,9.72,18,true,4,14,delivered
588,2024-09-15,46,F,JP,Books,Card,6,7.75,46.5,0,false,2,11,delivered
589,2024-07-07,38,Other,US,Books,PayPal,8,31.87,254.96,0,true,4,6,delivered
590,2024-08-27,41,Other,US,Clothing,PayPal,10,131.54,1315.4,0,false,5,1,shipped
591,2024-10-03,28,M,US,Home,Crypto,9,103.86,476.72,49,false,1,13,cancelled
592,2024-09-19,32,M,US,Beauty,BankTransfer,4,15.89,63.56,0,false,1,8,cancelled
593,2024-06-29,33,F,US,Beauty,Crypto,5,48.8,244,0,true,5,8,delivered
594,2024-01-16,40,M,KR,Home,Card,3,115.21,217.75,37,false,,13,delivered
595,2024-08-16,27,F,US,Beauty,Card,5,40.09,200.45,0,true,3,7,shipped
596,2024-07-19,35,M,AU,Electronics,Card,5,564.95,1751.35,38,false,4,6,shipped
597,2024-12-15,34,F,KR,Toys,Card,2,12.22,24.44,0,true,,1,shipped
598,2024-01-14,42,M,GB,Sports,Card,3,212.03,636.09,0,false,,14,shipped
599,2024-07-22,33,M,KR,Sports,PayPal,4,75.46,301.84,0,false,5,4,delivered
600,2024-06-02,44,F,US,Grocery,Card,2,6.59,13.18,0,false,4,10,delivered
601,2024-05-17,31,F,JP,Toys,Card,1,7.14,7.14,0,false,3,5,delivered
602,2024-08-25,43,M,GB,Sports,Card,8,107.26,858.08,0,false,,8,delivered
603,2024-06-25,40,M,US,Books,Card,6,6.52,39.12,0,false,4,10,delivered
604,2024-04-11,40,F,JP,Clothing,Card,1,123.98,123.98,0,false,3,6,cancelled
